query_id,rank,target_id
afhq_cat_015876,11,afhq_dog_014908
afhq_cat_015876,12,afhq_dog_000326
afhq_cat_015876,13,afhq_dog_000148
afhq_cat_015876,14,afhq_dog_000463
afhq_cat_015876,15,afhq_dog_004082
afhq_cat_012133,1,afhq_dog_003830
afhq_cat_012133,2,afhq_dog_000883
afhq_cat_012133,3,afhq_dog_000965
afhq_cat_012133,4,afhq_dog_004721
afhq_cat_012133,5,afhq_dog_002391
afhq_cat_012133,6,afhq_dog_004542
afhq_cat_012133,7,afhq_dog_003564
afhq_cat_012133,8,afhq_dog_002125
afhq_cat_012133,9,afhq_dog_002889
afhq_cat_012133,10,afhq_dog_004530
afhq_cat_012133,11,afhq_dog_004607
afhq_cat_012133,12,afhq_dog_000445
afhq_cat_012133,13,afhq_dog_003890
afhq_cat_012133,14,afhq_dog_002294
afhq_cat_012133,15,afhq_dog_000119
afhq_cat_013784,1,afhq_dog_004317
afhq_cat_013784,2,afhq_dog_000883
afhq_cat_013784,3,afhq_dog_001809
afhq_cat_013784,4,afhq_dog_014903
afhq_cat_013784,5,afhq_dog_004300
afhq_cat_013784,6,afhq_dog_014908
afhq_cat_013784,7,afhq_dog_002745
afhq_cat_013784,8,afhq_dog_002391
afhq_cat_013784,9,afhq_dog_002968
afhq_cat_013784,10,afhq_dog_004607
afhq_cat_013784,11,afhq_dog_003890
afhq_cat_013784,12,afhq_dog_002732
afhq_cat_013784,13,afhq_dog_002365
afhq_cat_013784,14,afhq_dog_002294
afhq_cat_013784,15,afhq_dog_004494
afhq_cat_011356,1,afhq_dog_002820
afhq_cat_011356,2,afhq_dog_003796
afhq_cat_011356,3,afhq_dog_003709
afhq_cat_011356,4,afhq_dog_014741
afhq_cat_011356,5,afhq_dog_003085
afhq_cat_011356,6,afhq_dog_003628
afhq_cat_011356,7,afhq_dog_003722
afhq_cat_011356,8,afhq_dog_003644
afhq_cat_011356,9,afhq_dog_004317
afhq_cat_011356,10,afhq_dog_000967
afhq_cat_011356,11,afhq_dog_003707
afhq_cat_011356,12,afhq_dog_003924
afhq_cat_011356,13,afhq_dog_002391
afhq_cat_011356,14,afhq_dog_003289
afhq_cat_011356,15,afhq_dog_004607
afhq_cat_014596,1,afhq_dog_002973
afhq_cat_014596,2,afhq_dog_002889
afhq_cat_014596,3,afhq_dog_004082
afhq_cat_014596,4,afhq_dog_003830
afhq_cat_014596,5,afhq_dog_015064
afhq_cat_014596,6,afhq_dog_014908
afhq_cat_014596,7,afhq_dog_000883
afhq_cat_014596,8,afhq_dog_000590
afhq_cat_014596,9,afhq_dog_003985
afhq_cat_014596,10,afhq_dog_000390
afhq_cat_014596,11,afhq_dog_002591
afhq_cat_014596,12,afhq_dog_002363
afhq_cat_014596,13,afhq_dog_001851
afhq_cat_014596,14,afhq_dog_014910
afhq_cat_014596,15,afhq_dog_000845
afhq_cat_009607,1,afhq_dog_000773
afhq_cat_009607,2,afhq_dog_003825
afhq_cat_009607,3,afhq_dog_014676
afhq_cat_009607,4,afhq_dog_014741
afhq_cat_009607,5,afhq_dog_001334
afhq_cat_009607,6,afhq_dog_014903
afhq_cat_009607,7,afhq_dog_003188
afhq_cat_009607,8,afhq_dog_004300
afhq_cat_009607,9,afhq_dog_001283
afhq_cat_009607,10,afhq_dog_014778
afhq_cat_009607,11,afhq_dog_001240
afhq_cat_009607,12,afhq_dog_002340
afhq_cat_009607,13,afhq_dog_000570
afhq_cat_009607,14,afhq_dog_002456
afhq_cat_009607,15,afhq_dog_002566
afhq_cat_012003,1,afhq_dog_000119
afhq_cat_012003,2,afhq_dog_002304
afhq_cat_012003,3,afhq_dog_002889
afhq_cat_012003,4,afhq_dog_000547
afhq_cat_012003,5,afhq_dog_000640
afhq_cat_012003,6,afhq_dog_002745
afhq_cat_012003,7,afhq_dog_002125
afhq_cat_012003,8,afhq_dog_002378
afhq_cat_012003,9,afhq_dog_000367
afhq_cat_012003,10,afhq_dog_000810
afhq_cat_012003,11,afhq_dog_002392
afhq_cat_012003,12,afhq_dog_002809
afhq_cat_012003,13,afhq_dog_001277
afhq_cat_012003,14,afhq_dog_002517
afhq_cat_012003,15,afhq_dog_000733
afhq_cat_014131,1,afhq_dog_001921
afhq_cat_014131,2,afhq_dog_001762
afhq_cat_014131,3,afhq_dog_004317
afhq_cat_014131,4,afhq_dog_014741
afhq_cat_014131,5,afhq_dog_014749
afhq_cat_014131,6,afhq_dog_002806
afhq_cat_014131,7,afhq_dog_000773
afhq_cat_014131,8,afhq_dog_002045
afhq_cat_014131,9,afhq_dog_000445
afhq_cat_014131,10,afhq_dog_014676
afhq_cat_014131,11,afhq_dog_000162
afhq_cat_014131,12,afhq_dog_003967
afhq_cat_014131,13,afhq_dog_000733
afhq_cat_014131,14,afhq_dog_001240
afhq_cat_014131,15,afhq_dog_002898
afhq_cat_012112,1,afhq_dog_004296
afhq_cat_012112,2,afhq_dog_002439
afhq_cat_012112,3,afhq_dog_002801
afhq_cat_012112,4,afhq_dog_002820
afhq_cat_012112,5,afhq_dog_003796
afhq_cat_012112,6,afhq_dog_004317
afhq_cat_012112,7,afhq_dog_014741
afhq_cat_012112,8,afhq_dog_003085
afhq_cat_012112,9,afhq_dog_004398
afhq_cat_012112,10,afhq_dog_004512
afhq_cat_012112,11,afhq_dog_003722
afhq_cat_012112,12,afhq_dog_000109
afhq_cat_012112,13,afhq_dog_000845
afhq_cat_012112,14,afhq_dog_001334
afhq_cat_012112,15,afhq_dog_000079
afhq_cat_010983,1,afhq_dog_001342
afhq_cat_010983,2,afhq_dog_000828
afhq_cat_010983,3,afhq_dog_002040
afhq_cat_010983,4,afhq_dog_003454
afhq_cat_010983,5,afhq_dog_000773
afhq_cat_010983,6,afhq_dog_002178
afhq_cat_010983,7,afhq_dog_014950
afhq_cat_010983,8,afhq_dog_003244
afhq_cat_010983,9,afhq_dog_001629
afhq_cat_010983,10,afhq_dog_004345
afhq_cat_010983,11,afhq_dog_000706
afhq_cat_010983,12,afhq_dog_014774
afhq_cat_010983,13,afhq_dog_001283
afhq_cat_010983,14,afhq_dog_000130
afhq_cat_010983,15,afhq_dog_004300
afhq_cat_012639,1,afhq_dog_002391
afhq_cat_012639,2,afhq_dog_000370
afhq_cat_012639,3,afhq_dog_002392
afhq_cat_012639,4,afhq_dog_002809
afhq_cat_012639,5,afhq_dog_004607
afhq_cat_012639,6,afhq_dog_003890
afhq_cat_012639,7,afhq_dog_000087
afhq_cat_012639,8,afhq_dog_002517
afhq_cat_012639,9,afhq_dog_003009
afhq_cat_012639,10,afhq_dog_003707
afhq_cat_012639,11,afhq_dog_004619
afhq_cat_012639,12,afhq_dog_004103
afhq_cat_012639,13,afhq_dog_001850
afhq_cat_012639,14,afhq_dog_000540
afhq_cat_012639,15,afhq_dog_004721
afhq_cat_010130,1,afhq_dog_004721
afhq_cat_010130,2,afhq_dog_001701
afhq_cat_010130,3,afhq_dog_003553
afhq_cat_010130,4,afhq_dog_002449
afhq_cat_010130,5,afhq_dog_004026
afhq_cat_010130,6,afhq_dog_000659
afhq_cat_010130,7,afhq_dog_000822
afhq_cat_010130,8,afhq_dog_004530
afhq_cat_010130,9,afhq_dog_000810
afhq_cat_010130,10,afhq_dog_002365
afhq_cat_010130,11,afhq_dog_002827
afhq_cat_010130,12,afhq_dog_001071
afhq_cat_010130,13,afhq_dog_002105
afhq_cat_010130,14,afhq_dog_000029
afhq_cat_010130,15,afhq_dog_002481
afhq_cat_010771,1,afhq_dog_002291
afhq_cat_010771,2,afhq_dog_004199
afhq_cat_010771,3,afhq_dog_000463
afhq_cat_010771,4,afhq_dog_004317
afhq_cat_010771,5,afhq_dog_004619
afhq_cat_010771,6,afhq_dog_002613
afhq_cat_010771,7,afhq_dog_003552
afhq_cat_010771,8,afhq_dog_000087
afhq_cat_010771,9,afhq_dog_003825
afhq_cat_010771,10,afhq_dog_002898
afhq_cat_010771,11,afhq_dog_000845
afhq_cat_010771,12,afhq_dog_014645
afhq_cat_010771,13,afhq_dog_000706
afhq_cat_010771,14,afhq_dog_000358
afhq_cat_010771,15,afhq_dog_002439
afhq_cat_015813,1,afhq_dog_004474
afhq_cat_015813,2,afhq_dog_004082
afhq_cat_015813,3,afhq_dog_000820
afhq_cat_015813,4,afhq_dog_004195
afhq_cat_015813,5,afhq_dog_003002
afhq_cat_015813,6,afhq_dog_002566
afhq_cat_015813,7,afhq_dog_004026
afhq_cat_015813,8,afhq_dog_002827
afhq_cat_015813,9,afhq_dog_004391
afhq_cat_015813,10,afhq_dog_014881
afhq_cat_015813,11,afhq_dog_004217
afhq_cat_015813,12,afhq_dog_003985
afhq_cat_015813,13,afhq_dog_002015
afhq_cat_015813,14,afhq_dog_003901
afhq_cat_015813,15,afhq_dog_014910
afhq_cat_010686,1,afhq_dog_014741
afhq_cat_010686,2,afhq_dog_000920
afhq_cat_010686,3,afhq_dog_003628
afhq_cat_010686,4,afhq_dog_001893
afhq_cat_010686,5,afhq_dog_001049
afhq_cat_010686,6,afhq_dog_004395
afhq_cat_010686,7,afhq_dog_000477
afhq_cat_010686,8,afhq_dog_003825
afhq_cat_010686,9,afhq_dog_014676
afhq_cat_010686,10,afhq_dog_000570
afhq_cat_010686,11,afhq_dog_002898
afhq_cat_010686,12,afhq_dog_003622
afhq_cat_010686,13,afhq_dog_014950
afhq_cat_010686,14,afhq_dog_014685
afhq_cat_010686,15,afhq_dog_002456
afhq_cat_011218,1,afhq_dog_000640
afhq_cat_011218,2,afhq_dog_000119
afhq_cat_011218,3,afhq_dog_002304
afhq_cat_011218,4,afhq_dog_002889
afhq_cat_011218,5,afhq_dog_003531
afhq_cat_011218,6,afhq_dog_003389
afhq_cat_011218,7,afhq_dog_000547
afhq_cat_011218,8,afhq_dog_002125
afhq_cat_011218,9,afhq_dog_002356
afhq_cat_011218,10,afhq_dog_014910
afhq_cat_011218,11,afhq_dog_000810
afhq_cat_011218,12,afhq_dog_003454
afhq_cat_011218,13,afhq_dog_000733
afhq_cat_011218,14,afhq_dog_000026
afhq_cat_011218,15,afhq_dog_014908
afhq_cat_015964,1,afhq_dog_003644
afhq_cat_015964,2,afhq_dog_003935
afhq_cat_015964,3,afhq_dog_002439
afhq_cat_015964,4,afhq_dog_000688
afhq_cat_015964,5,afhq_dog_001809
afhq_cat_015964,6,afhq_dog_002356
afhq_cat_015964,7,afhq_dog_004391
afhq_cat_015964,8,afhq_dog_014908
afhq_cat_015964,9,afhq_dog_003556
afhq_cat_015964,10,afhq_dog_003924
afhq_cat_015964,11,afhq_dog_003657
afhq_cat_015964,12,afhq_dog_014910
afhq_cat_015964,13,afhq_dog_003002
afhq_cat_015964,14,afhq_dog_003901
afhq_cat_015964,15,afhq_dog_003188
afhq_cat_013967,1,afhq_dog_000972
afhq_cat_013967,2,afhq_dog_002765
afhq_cat_013967,3,afhq_dog_003002
afhq_cat_013967,4,afhq_dog_003830
afhq_cat_013967,5,afhq_dog_000390
afhq_cat_013967,6,afhq_dog_003531
afhq_cat_013967,7,afhq_dog_002827
afhq_cat_013967,8,afhq_dog_004103
afhq_cat_013967,9,afhq_dog_002294
afhq_cat_013967,10,afhq_dog_002732
afhq_cat_013967,11,afhq_dog_000547
afhq_cat_013967,12,afhq_dog_001781
afhq_cat_013967,13,afhq_dog_003849
afhq_cat_013967,14,afhq_dog_003636
afhq_cat_013967,15,afhq_dog_002000
afhq_cat_012307,1,afhq_dog_002439
afhq_cat_012307,2,afhq_dog_002566
afhq_cat_012307,3,afhq_dog_004398
afhq_cat_012307,4,afhq_dog_000590
afhq_cat_012307,5,afhq_dog_000114
afhq_cat_012307,6,afhq_dog_000845
afhq_cat_012307,7,afhq_dog_002040
afhq_cat_012307,8,afhq_dog_002820
afhq_cat_012307,9,afhq_dog_004512
afhq_cat_012307,10,afhq_dog_000909
afhq_cat_012307,11,afhq_dog_003722
afhq_cat_012307,12,afhq_dog_000920
afhq_cat_012307,13,afhq_dog_003644
afhq_cat_012307,14,afhq_dog_014908
afhq_cat_012307,15,afhq_dog_000119
afhq_cat_013344,1,afhq_dog_001701
afhq_cat_013344,2,afhq_dog_000820
afhq_cat_013344,3,afhq_dog_003085
afhq_cat_013344,4,afhq_dog_002105
afhq_cat_013344,5,afhq_dog_003849
afhq_cat_013344,6,afhq_dog_002945
afhq_cat_013344,7,afhq_dog_014950
afhq_cat_013344,8,afhq_dog_014881
afhq_cat_013344,9,afhq_dog_004159
afhq_cat_013344,10,afhq_dog_001071
afhq_cat_013344,11,afhq_dog_002820
afhq_cat_013344,12,afhq_dog_002560
afhq_cat_013344,13,afhq_dog_004619
afhq_cat_013344,14,afhq_dog_004542
afhq_cat_013344,15,afhq_dog_002745
afhq_cat_012834,1,afhq_dog_002801
afhq_cat_012834,2,afhq_dog_004082
afhq_cat_012834,3,afhq_dog_000182
afhq_cat_012834,4,afhq_dog_002613
afhq_cat_012834,5,afhq_dog_003628
afhq_cat_012834,6,afhq_dog_002841
afhq_cat_012834,7,afhq_dog_000277
afhq_cat_012834,8,afhq_dog_000590
afhq_cat_012834,9,afhq_dog_000570
afhq_cat_012834,10,afhq_dog_002566
afhq_cat_012834,11,afhq_dog_000920
afhq_cat_012834,12,afhq_dog_001240
afhq_cat_012834,13,afhq_dog_000162
afhq_cat_012834,14,afhq_dog_004512
afhq_cat_012834,15,afhq_dog_003289
afhq_cat_010216,1,afhq_dog_000363
afhq_cat_010216,2,afhq_dog_004317
afhq_cat_010216,3,afhq_dog_001809
afhq_cat_010216,4,afhq_dog_014903
afhq_cat_010216,5,afhq_dog_003424
afhq_cat_010216,6,afhq_dog_003382
afhq_cat_010216,7,afhq_dog_003636
afhq_cat_010216,8,afhq_dog_000909
afhq_cat_010216,9,afhq_dog_002591
afhq_cat_010216,10,afhq_dog_004199
afhq_cat_010216,11,afhq_dog_002732
afhq_cat_010216,12,afhq_dog_002363
afhq_cat_010216,13,afhq_dog_002692
afhq_cat_010216,14,afhq_dog_004195
afhq_cat_010216,15,afhq_dog_015041
afhq_cat_010109,1,afhq_dog_015075
afhq_cat_010109,2,afhq_dog_003356
afhq_cat_010109,3,afhq_dog_004139
afhq_cat_010109,4,afhq_dog_004082
afhq_cat_010109,5,afhq_dog_002130
afhq_cat_010109,6,afhq_dog_000640
afhq_cat_010109,7,afhq_dog_002732
afhq_cat_010109,8,afhq_dog_003424
afhq_cat_010109,9,afhq_dog_004317
afhq_cat_010109,10,afhq_dog_014685
afhq_cat_010109,11,afhq_dog_000828
afhq_cat_010109,12,afhq_dog_001544
afhq_cat_010109,13,afhq_dog_002566
afhq_cat_010109,14,afhq_dog_004117
afhq_cat_010109,15,afhq_dog_002294
afhq_cat_012990,1,afhq_dog_004721
afhq_cat_012990,2,afhq_dog_000029
afhq_cat_012990,3,afhq_dog_001605
afhq_cat_012990,4,afhq_dog_002363
afhq_cat_012990,5,afhq_dog_002481
afhq_cat_012990,6,afhq_dog_002968
afhq_cat_012990,7,afhq_dog_014840
afhq_cat_012990,8,afhq_dog_015010
afhq_cat_012990,9,afhq_dog_004474
afhq_cat_012990,10,afhq_dog_002304
afhq_cat_012990,11,afhq_dog_014774
afhq_cat_012990,12,afhq_dog_002765
afhq_cat_012990,13,afhq_dog_000845
afhq_cat_012990,14,afhq_dog_003250
afhq_cat_012990,15,afhq_dog_000345
afhq_cat_014383,1,afhq_dog_004345
afhq_cat_014383,2,afhq_dog_000967
afhq_cat_014383,3,afhq_dog_003707
afhq_cat_014383,4,afhq_dog_003188
afhq_cat_014383,5,afhq_dog_004681
afhq_cat_014383,6,afhq_dog_003849
afhq_cat_014383,7,afhq_dog_003335
afhq_cat_014383,8,afhq_dog_004494
afhq_cat_014383,9,afhq_dog_004159
afhq_cat_014383,10,afhq_dog_014881
afhq_cat_014383,11,afhq_dog_001310
afhq_cat_014383,12,afhq_dog_004619
afhq_cat_014383,13,afhq_dog_001071
afhq_cat_014383,14,afhq_dog_004591
afhq_cat_014383,15,afhq_dog_003382
afhq_cat_009721,1,afhq_dog_000356
afhq_cat_009721,2,afhq_dog_003657
afhq_cat_009721,3,afhq_dog_004203
afhq_cat_009721,4,afhq_dog_001071
afhq_cat_009721,5,afhq_dog_001878
afhq_cat_009721,6,afhq_dog_002000
afhq_cat_009721,7,afhq_dog_002015
afhq_cat_009721,8,afhq_dog_000119
afhq_cat_009721,9,afhq_dog_000345
afhq_cat_009721,10,afhq_dog_000026
afhq_cat_009721,11,afhq_dog_000477
afhq_cat_009721,12,afhq_dog_000640
afhq_cat_009721,13,afhq_dog_002827
afhq_cat_009721,14,afhq_dog_000810
afhq_cat_009721,15,afhq_dog_000007
afhq_cat_013624,1,afhq_dog_002439
afhq_cat_013624,2,afhq_dog_003795
afhq_cat_013624,3,afhq_dog_001629
afhq_cat_013624,4,afhq_dog_003849
afhq_cat_013624,5,afhq_dog_001461
afhq_cat_013624,6,afhq_dog_000044
afhq_cat_013624,7,afhq_dog_004398
afhq_cat_013624,8,afhq_dog_002692
afhq_cat_013624,9,afhq_dog_000845
afhq_cat_013624,10,afhq_dog_002040
afhq_cat_013624,11,afhq_dog_003924
afhq_cat_013624,12,afhq_dog_002820
afhq_cat_013624,13,afhq_dog_004591
afhq_cat_013624,14,afhq_dog_003628
afhq_cat_013624,15,afhq_dog_003722
afhq_cat_013789,1,afhq_dog_002456
afhq_cat_013789,2,afhq_dog_004139
afhq_cat_013789,3,afhq_dog_003356
afhq_cat_013789,4,afhq_dog_002820
afhq_cat_013789,5,afhq_dog_003796
afhq_cat_013789,6,afhq_dog_014741
afhq_cat_013789,7,afhq_dog_003895
afhq_cat_013789,8,afhq_dog_000640
afhq_cat_013789,9,afhq_dog_003085
afhq_cat_013789,10,afhq_dog_004619
afhq_cat_013789,11,afhq_dog_014685
afhq_cat_013789,12,afhq_dog_002566
afhq_cat_013789,13,afhq_dog_003289
afhq_cat_013789,14,afhq_dog_004159
afhq_cat_013789,15,afhq_dog_002178
afhq_cat_010501,1,afhq_dog_001334
afhq_cat_010501,2,afhq_dog_004391
afhq_cat_010501,3,afhq_dog_002765
afhq_cat_010501,4,afhq_dog_001071
afhq_cat_010501,5,afhq_dog_002481
afhq_cat_010501,6,afhq_dog_002372
afhq_cat_010501,7,afhq_dog_004317
afhq_cat_010501,8,afhq_dog_000540
afhq_cat_010501,9,afhq_dog_002732
afhq_cat_010501,10,afhq_dog_003188
afhq_cat_010501,11,afhq_dog_002809
afhq_cat_010501,12,afhq_dog_002901
afhq_cat_010501,13,afhq_dog_003002
afhq_cat_010501,14,afhq_dog_003100
afhq_cat_010501,15,afhq_dog_002560
afhq_cat_015982,1,afhq_dog_002898
afhq_cat_015982,2,afhq_dog_004203
afhq_cat_015982,3,afhq_dog_004619
afhq_cat_015982,4,afhq_dog_003002
afhq_cat_015982,5,afhq_dog_003356
afhq_cat_015982,6,afhq_dog_003707
afhq_cat_015982,7,afhq_dog_004391
afhq_cat_015982,8,afhq_dog_003009
afhq_cat_015982,9,afhq_dog_002291
afhq_cat_015982,10,afhq_dog_001049
afhq_cat_015982,11,afhq_dog_000162
afhq_cat_015982,12,afhq_dog_003552
afhq_cat_015982,13,afhq_dog_014685
afhq_cat_015982,14,afhq_dog_002945
afhq_cat_015982,15,afhq_dog_004317
afhq_cat_010098,1,afhq_dog_000972
afhq_cat_010098,2,afhq_dog_001277
afhq_cat_010098,3,afhq_dog_004217
afhq_cat_010098,4,afhq_dog_003085
afhq_cat_010098,5,afhq_dog_004317
afhq_cat_010098,6,afhq_dog_000323
afhq_cat_010098,7,afhq_dog_004103
afhq_cat_010098,8,afhq_dog_002820
afhq_cat_010098,9,afhq_dog_004542
afhq_cat_010098,10,afhq_dog_003564
afhq_cat_010098,11,afhq_dog_002125
afhq_cat_010098,12,afhq_dog_000463
afhq_cat_010098,13,afhq_dog_002889
afhq_cat_010098,14,afhq_dog_003709
afhq_cat_010098,15,afhq_dog_004591
afhq_cat_012260,1,afhq_dog_014749
afhq_cat_012260,2,afhq_dog_003825
afhq_cat_012260,3,afhq_dog_002040
afhq_cat_012260,4,afhq_dog_004195
afhq_cat_012260,5,afhq_dog_000336
afhq_cat_012260,6,afhq_dog_000845
afhq_cat_012260,7,afhq_dog_003924
afhq_cat_012260,8,afhq_dog_002015
afhq_cat_012260,9,afhq_dog_004199
afhq_cat_012260,10,afhq_dog_002517
afhq_cat_012260,11,afhq_dog_004250
afhq_cat_012260,12,afhq_dog_003849
afhq_cat_012260,13,afhq_dog_003967
afhq_cat_012260,14,afhq_dog_000463
afhq_cat_012260,15,afhq_dog_003552
afhq_cat_013294,1,afhq_dog_004721
afhq_cat_013294,2,afhq_dog_000822
afhq_cat_013294,3,afhq_dog_001463
afhq_cat_013294,4,afhq_dog_000007
afhq_cat_013294,5,afhq_dog_003589
afhq_cat_013294,6,afhq_dog_014921
afhq_cat_013294,7,afhq_dog_000659
afhq_cat_013294,8,afhq_dog_000029
afhq_cat_013294,9,afhq_dog_004607
afhq_cat_013294,10,afhq_dog_002765
afhq_cat_013294,11,afhq_dog_001240
afhq_cat_013294,12,afhq_dog_004026
afhq_cat_013294,13,afhq_dog_001851
afhq_cat_013294,14,afhq_dog_003553
afhq_cat_013294,15,afhq_dog_002945
afhq_cat_010041,1,afhq_dog_004345
afhq_cat_010041,2,afhq_dog_002827
afhq_cat_010041,3,afhq_dog_002356
afhq_cat_010041,4,afhq_dog_003188
afhq_cat_010041,5,afhq_dog_000367
afhq_cat_010041,6,afhq_dog_002040
afhq_cat_010041,7,afhq_dog_000640
afhq_cat_010041,8,afhq_dog_002046
afhq_cat_010041,9,afhq_dog_003335
afhq_cat_010041,10,afhq_dog_003709
afhq_cat_010041,11,afhq_dog_003707
afhq_cat_010041,12,afhq_dog_003849
afhq_cat_010041,13,afhq_dog_000363
afhq_cat_010041,14,afhq_dog_001277
afhq_cat_010041,15,afhq_dog_001071
afhq_cat_014395,1,afhq_dog_003531
afhq_cat_014395,2,afhq_dog_002968
afhq_cat_014395,3,afhq_dog_003825
afhq_cat_014395,4,afhq_dog_014774
afhq_cat_014395,5,afhq_dog_014676
afhq_cat_014395,6,afhq_dog_015010
afhq_cat_014395,7,afhq_dog_004474
afhq_cat_014395,8,afhq_dog_002304
afhq_cat_014395,9,afhq_dog_000972
afhq_cat_014395,10,afhq_dog_000845
afhq_cat_014395,11,afhq_dog_003250
afhq_cat_014395,12,afhq_dog_000590
afhq_cat_014395,13,afhq_dog_014741
afhq_cat_014395,14,afhq_dog_001781
afhq_cat_014395,15,afhq_dog_003830
afhq_cat_011700,1,afhq_dog_002391
afhq_cat_011700,2,afhq_dog_004607
afhq_cat_011700,3,afhq_dog_004721
afhq_cat_011700,4,afhq_dog_003890
afhq_cat_011700,5,afhq_dog_004530
afhq_cat_011700,6,afhq_dog_014950
afhq_cat_011700,7,afhq_dog_002105
afhq_cat_011700,8,afhq_dog_000540
afhq_cat_011700,9,afhq_dog_004123
afhq_cat_011700,10,afhq_dog_002806
afhq_cat_011700,11,afhq_dog_000336
afhq_cat_011700,12,afhq_dog_000590
afhq_cat_011700,13,afhq_dog_000109
afhq_cat_011700,14,afhq_dog_002365
afhq_cat_011700,15,afhq_dog_000820
afhq_cat_011268,1,afhq_dog_004494
afhq_cat_011268,2,afhq_dog_002439
afhq_cat_011268,3,afhq_dog_003002
afhq_cat_011268,4,afhq_dog_004199
afhq_cat_011268,5,afhq_dog_002449
afhq_cat_011268,6,afhq_dog_003901
afhq_cat_011268,7,afhq_dog_004391
afhq_cat_011268,8,afhq_dog_002040
afhq_cat_011268,9,afhq_dog_001809
afhq_cat_011268,10,afhq_dog_004681
afhq_cat_011268,11,afhq_dog_002889
afhq_cat_011268,12,afhq_dog_004082
afhq_cat_011268,13,afhq_dog_001334
afhq_cat_011268,14,afhq_dog_000274
afhq_cat_011268,15,afhq_dog_001878
afhq_cat_010733,1,afhq_dog_004345
afhq_cat_010733,2,afhq_dog_002356
afhq_cat_010733,3,afhq_dog_002046
afhq_cat_010733,4,afhq_dog_002366
afhq_cat_010733,5,afhq_dog_002392
afhq_cat_010733,6,afhq_dog_000363
afhq_cat_010733,7,afhq_dog_000845
afhq_cat_010733,8,afhq_dog_000445
afhq_cat_010733,9,afhq_dog_001605
afhq_cat_010733,10,afhq_dog_002363
afhq_cat_010733,11,afhq_dog_002809
afhq_cat_010733,12,afhq_dog_015064
afhq_cat_010733,13,afhq_dog_002806
afhq_cat_010733,14,afhq_dog_004721
afhq_cat_010733,15,afhq_dog_002365
afhq_cat_013614,1,afhq_dog_003188
afhq_cat_013614,2,afhq_dog_001334
afhq_cat_013614,3,afhq_dog_002291
afhq_cat_013614,4,afhq_dog_003795
afhq_cat_013614,5,afhq_dog_003895
afhq_cat_013614,6,afhq_dog_000323
afhq_cat_013614,7,afhq_dog_014676
afhq_cat_013614,8,afhq_dog_000390
afhq_cat_013614,9,afhq_dog_002321
afhq_cat_013614,10,afhq_dog_004117
afhq_cat_013614,11,afhq_dog_004391
afhq_cat_013614,12,afhq_dog_002459
afhq_cat_013614,13,afhq_dog_015074
afhq_cat_013614,14,afhq_dog_014881
afhq_cat_013614,15,afhq_dog_003975
afhq_cat_009760,1,afhq_dog_004721
afhq_cat_009760,2,afhq_dog_000029
afhq_cat_009760,3,afhq_dog_002481
afhq_cat_009760,4,afhq_dog_003636
afhq_cat_009760,5,afhq_dog_000909
afhq_cat_009760,6,afhq_dog_004542
afhq_cat_009760,7,afhq_dog_003564
afhq_cat_009760,8,afhq_dog_003289
afhq_cat_009760,9,afhq_dog_002125
afhq_cat_009760,10,afhq_dog_004199
afhq_cat_009760,11,afhq_dog_002889
afhq_cat_009760,12,afhq_dog_003454
afhq_cat_009760,13,afhq_dog_001851
afhq_cat_009760,14,afhq_dog_004082
afhq_cat_009760,15,afhq_dog_000274
afhq_cat_010642,1,afhq_dog_014881
afhq_cat_010642,2,afhq_dog_001727
afhq_cat_010642,3,afhq_dog_004317
afhq_cat_010642,4,afhq_dog_003901
afhq_cat_010642,5,afhq_dog_004159
afhq_cat_010642,6,afhq_dog_004345
afhq_cat_010642,7,afhq_dog_004117
afhq_cat_010642,8,afhq_dog_004300
afhq_cat_010642,9,afhq_dog_002827
afhq_cat_010642,10,afhq_dog_003551
afhq_cat_010642,11,afhq_dog_004391
afhq_cat_010642,12,afhq_dog_003188
afhq_cat_010642,13,afhq_dog_001809
afhq_cat_010642,14,afhq_dog_000820
afhq_cat_010642,15,afhq_dog_000659
afhq_cat_011659,1,afhq_dog_004542
afhq_cat_011659,2,afhq_dog_003564
afhq_cat_011659,3,afhq_dog_002125
afhq_cat_011659,4,afhq_dog_002889
afhq_cat_011659,5,afhq_dog_015041
afhq_cat_011659,6,afhq_dog_003424
afhq_cat_011659,7,afhq_dog_000883
afhq_cat_011659,8,afhq_dog_001283
afhq_cat_011659,9,afhq_dog_004591
afhq_cat_011659,10,afhq_dog_000909
afhq_cat_011659,11,afhq_dog_000087
afhq_cat_011659,12,afhq_dog_000547
afhq_cat_011659,13,afhq_dog_002459
afhq_cat_011659,14,afhq_dog_014645
afhq_cat_011659,15,afhq_dog_004082
afhq_cat_014393,1,afhq_dog_002560
afhq_cat_014393,2,afhq_dog_000540
afhq_cat_014393,3,afhq_dog_000972
afhq_cat_014393,4,afhq_dog_001701
afhq_cat_014393,5,afhq_dog_003636
afhq_cat_014393,6,afhq_dog_000909
afhq_cat_014393,7,afhq_dog_004199
afhq_cat_014393,8,afhq_dog_003424
afhq_cat_014393,9,afhq_dog_003002
afhq_cat_014393,10,afhq_dog_000822
afhq_cat_014393,11,afhq_dog_001277
afhq_cat_014393,12,afhq_dog_004082
afhq_cat_014393,13,afhq_dog_003890
afhq_cat_014393,14,afhq_dog_001851
afhq_cat_014393,15,afhq_dog_002591
