query_id,rank,target_id
afhq_dog_014752,11,afhq_cat_015982
afhq_dog_014752,12,afhq_cat_010815
afhq_dog_014752,13,afhq_cat_013935
afhq_dog_014752,14,afhq_cat_015825
afhq_dog_014752,15,afhq_cat_012513
afhq_dog_001899,1,afhq_cat_011460
afhq_dog_001899,2,afhq_cat_010652
afhq_dog_001899,3,afhq_cat_015801
afhq_dog_001899,4,afhq_cat_013805
afhq_dog_001899,5,afhq_cat_010335
afhq_dog_001899,6,afhq_cat_010390
afhq_dog_001899,7,afhq_cat_011218
afhq_dog_001899,8,afhq_cat_010897
afhq_dog_001899,9,afhq_cat_010606
afhq_dog_001899,10,afhq_cat_012892
afhq_dog_001899,11,afhq_cat_013122
afhq_dog_001899,12,afhq_cat_012279
afhq_dog_001899,13,afhq_cat_010208
afhq_dog_001899,14,afhq_cat_013232
afhq_dog_001899,15,afhq_cat_012198
afhq_dog_001463,1,afhq_cat_011563
afhq_dog_001463,2,afhq_cat_015647
afhq_dog_001463,3,afhq_cat_013999
afhq_dog_001463,4,afhq_cat_015697
afhq_dog_001463,5,afhq_cat_011049
afhq_dog_001463,6,afhq_cat_013714
afhq_dog_001463,7,afhq_cat_010793
afhq_dog_001463,8,afhq_cat_013770
afhq_dog_001463,9,afhq_cat_012892
afhq_dog_001463,10,afhq_cat_014393
afhq_dog_001463,11,afhq_cat_012072
afhq_dog_001463,12,afhq_cat_010313
afhq_dog_001463,13,afhq_cat_012990
afhq_dog_001463,14,afhq_cat_015820
afhq_dog_001463,15,afhq_cat_012513
afhq_dog_001701,1,afhq_cat_010324
afhq_dog_001701,2,afhq_cat_013935
afhq_dog_001701,3,afhq_cat_013908
afhq_dog_001701,4,afhq_cat_014393
afhq_dog_001701,5,afhq_cat_015801
afhq_dog_001701,6,afhq_cat_012892
afhq_dog_001701,7,afhq_cat_014548
afhq_dog_001701,8,afhq_cat_009760
afhq_dog_001701,9,afhq_cat_012990
afhq_dog_001701,10,afhq_cat_011460
afhq_dog_001701,11,afhq_cat_011621
afhq_dog_001701,12,afhq_cat_012806
afhq_dog_001701,13,afhq_cat_010130
afhq_dog_001701,14,afhq_cat_010897
afhq_dog_001701,15,afhq_cat_012236
afhq_dog_003556,1,afhq_cat_013301
afhq_dog_003556,2,afhq_cat_011364
afhq_dog_003556,3,afhq_cat_013450
afhq_dog_003556,4,afhq_cat_014094
afhq_dog_003556,5,afhq_cat_010151
afhq_dog_003556,6,afhq_cat_009544
afhq_dog_003556,7,afhq_cat_013176
afhq_dog_003556,8,afhq_cat_013714
afhq_dog_003556,9,afhq_cat_010107
afhq_dog_003556,10,afhq_cat_011457
afhq_dog_003556,11,afhq_cat_012044
afhq_dog_003556,12,afhq_cat_012149
afhq_dog_003556,13,afhq_cat_015647
afhq_dog_003556,14,afhq_cat_016010
afhq_dog_003556,15,afhq_cat_013813
afhq_dog_000239,1,afhq_cat_015773
afhq_dog_000239,2,afhq_cat_013122
afhq_dog_000239,3,afhq_cat_011593
afhq_dog_000239,4,afhq_cat_010044
afhq_dog_000239,5,afhq_cat_012639
afhq_dog_000239,6,afhq_cat_011260
afhq_dog_000239,7,afhq_cat_011066
afhq_dog_000239,8,afhq_cat_011265
afhq_dog_000239,9,afhq_cat_010017
afhq_dog_000239,10,afhq_cat_011658
afhq_dog_000239,11,afhq_cat_010041
afhq_dog_000239,12,afhq_cat_015982
afhq_dog_000239,13,afhq_cat_014440
afhq_dog_000239,14,afhq_cat_009525
afhq_dog_000239,15,afhq_cat_010136
afhq_dog_000733,1,afhq_cat_010289
afhq_dog_000733,2,afhq_cat_013442
afhq_dog_000733,3,afhq_cat_011967
afhq_dog_000733,4,afhq_cat_014502
afhq_dog_000733,5,afhq_cat_014211
afhq_dog_000733,6,afhq_cat_015968
afhq_dog_000733,7,afhq_cat_014514
afhq_dog_000733,8,afhq_cat_009544
afhq_dog_000733,9,afhq_cat_015773
afhq_dog_000733,10,afhq_cat_011798
afhq_dog_000733,11,afhq_cat_011413
afhq_dog_000733,12,afhq_cat_013122
afhq_dog_000733,13,afhq_cat_010136
afhq_dog_000733,14,afhq_cat_015820
afhq_dog_000733,15,afhq_cat_013999
afhq_dog_003136,1,afhq_cat_011049
afhq_dog_003136,2,afhq_cat_013813
afhq_dog_003136,3,afhq_cat_012724
afhq_dog_003136,4,afhq_cat_014124
afhq_dog_003136,5,afhq_cat_013999
afhq_dog_003136,6,afhq_cat_013101
afhq_dog_003136,7,afhq_cat_014383
afhq_dog_003136,8,afhq_cat_010652
afhq_dog_003136,9,afhq_cat_013932
afhq_dog_003136,10,afhq_cat_010041
afhq_dog_003136,11,afhq_cat_014502
afhq_dog_003136,12,afhq_cat_013908
afhq_dog_003136,13,afhq_cat_011932
afhq_dog_003136,14,afhq_cat_014119
afhq_dog_003136,15,afhq_cat_009773
afhq_dog_003454,1,afhq_cat_011413
afhq_dog_003454,2,afhq_cat_015982
afhq_dog_003454,3,afhq_cat_013829
afhq_dog_003454,4,afhq_cat_012941
afhq_dog_003454,5,afhq_cat_013579
afhq_dog_003454,6,afhq_cat_012724
afhq_dog_003454,7,afhq_cat_013328
afhq_dog_003454,8,afhq_cat_011992
afhq_dog_003454,9,afhq_cat_010550
afhq_dog_003454,10,afhq_cat_011460
afhq_dog_003454,11,afhq_cat_009544
afhq_dog_003454,12,afhq_cat_013491
afhq_dog_003454,13,afhq_cat_009880
afhq_dog_003454,14,afhq_cat_012198
afhq_dog_003454,15,afhq_cat_013999
afhq_dog_000883,1,afhq_cat_013151
afhq_dog_000883,2,afhq_cat_012662
afhq_dog_000883,3,afhq_cat_014383
afhq_dog_000883,4,afhq_cat_009669
afhq_dog_000883,5,afhq_cat_013242
afhq_dog_000883,6,afhq_cat_010793
afhq_dog_000883,7,afhq_cat_013932
afhq_dog_000883,8,afhq_cat_010041
afhq_dog_000883,9,afhq_cat_013652
afhq_dog_000883,10,afhq_cat_014229
afhq_dog_000883,11,afhq_cat_014479
afhq_dog_000883,12,afhq_cat_013579
afhq_dog_000883,13,afhq_cat_011834
afhq_dog_000883,14,afhq_cat_014094
afhq_dog_000883,15,afhq_cat_010208
afhq_dog_004619,1,afhq_cat_011311
afhq_dog_004619,2,afhq_cat_010313
afhq_dog_004619,3,afhq_cat_012072
afhq_dog_004619,4,afhq_cat_012513
afhq_dog_004619,5,afhq_cat_010112
afhq_dog_004619,6,afhq_cat_013697
afhq_dog_004619,7,afhq_cat_010050
afhq_dog_004619,8,afhq_cat_012149
afhq_dog_004619,9,afhq_cat_011477
afhq_dog_004619,10,afhq_cat_013101
afhq_dog_004619,11,afhq_cat_014124
afhq_dog_004619,12,afhq_cat_015964
afhq_dog_004619,13,afhq_cat_013168
afhq_dog_004619,14,afhq_cat_011265
afhq_dog_004619,15,afhq_cat_012821
afhq_dog_001878,1,afhq_cat_011545
afhq_dog_001878,2,afhq_cat_013159
afhq_dog_001878,3,afhq_cat_011932
afhq_dog_001878,4,afhq_cat_013697
afhq_dog_001878,5,afhq_cat_010911
afhq_dog_001878,6,afhq_cat_013101
afhq_dog_001878,7,afhq_cat_012892
afhq_dog_001878,8,afhq_cat_011457
afhq_dog_001878,9,afhq_cat_015964
afhq_dog_001878,10,afhq_cat_014211
afhq_dog_001878,11,afhq_cat_010289
afhq_dog_001878,12,afhq_cat_012821
afhq_dog_001878,13,afhq_cat_013176
afhq_dog_001878,14,afhq_cat_014169
afhq_dog_001878,15,afhq_cat_012307
afhq_dog_004172,1,afhq_cat_013161
afhq_dog_004172,2,afhq_cat_013344
afhq_dog_004172,3,afhq_cat_013286
afhq_dog_004172,4,afhq_cat_009710
afhq_dog_004172,5,afhq_cat_011399
afhq_dog_004172,6,afhq_cat_010958
afhq_dog_004172,7,afhq_cat_010848
afhq_dog_004172,8,afhq_cat_010323
afhq_dog_004172,9,afhq_cat_015827
afhq_dog_004172,10,afhq_cat_012494
afhq_dog_004172,11,afhq_cat_010911
afhq_dog_004172,12,afhq_cat_013305
afhq_dog_004172,13,afhq_cat_012091
afhq_dog_004172,14,afhq_cat_010376
afhq_dog_004172,15,afhq_cat_010208
afhq_dog_004555,1,afhq_cat_013328
afhq_dog_004555,2,afhq_cat_010151
afhq_dog_004555,3,afhq_cat_010017
afhq_dog_004555,4,afhq_cat_011364
afhq_dog_004555,5,afhq_cat_014094
afhq_dog_004555,6,afhq_cat_014285
afhq_dog_004555,7,afhq_cat_012150
afhq_dog_004555,8,afhq_cat_010631
afhq_dog_004555,9,afhq_cat_009544
afhq_dog_004555,10,afhq_cat_014213
afhq_dog_004555,11,afhq_cat_010606
afhq_dog_004555,12,afhq_cat_010390
afhq_dog_004555,13,afhq_cat_009880
afhq_dog_004555,14,afhq_cat_014514
afhq_dog_004555,15,afhq_cat_013159
afhq_dog_000326,1,afhq_cat_010038
afhq_dog_000326,2,afhq_cat_013793
afhq_dog_000326,3,afhq_cat_009942
afhq_dog_000326,4,afhq_cat_012091
afhq_dog_000326,5,afhq_cat_012460
afhq_dog_000326,6,afhq_cat_012996
afhq_dog_000326,7,afhq_cat_012720
afhq_dog_000326,8,afhq_cat_009706
afhq_dog_000326,9,afhq_cat_013232
afhq_dog_000326,10,afhq_cat_011356
afhq_dog_000326,11,afhq_cat_011477
afhq_dog_000326,12,afhq_cat_011174
afhq_dog_000326,13,afhq_cat_010238
afhq_dog_000326,14,afhq_cat_011992
afhq_dog_000326,15,afhq_cat_013935
afhq_dog_004331,1,afhq_cat_012091
afhq_dog_004331,2,afhq_cat_015827
afhq_dog_004331,3,afhq_cat_015634
afhq_dog_004331,4,afhq_cat_010631
afhq_dog_004331,5,afhq_cat_009884
afhq_dog_004331,6,afhq_cat_012307
afhq_dog_004331,7,afhq_cat_013261
afhq_dog_004331,8,afhq_cat_011932
afhq_dog_004331,9,afhq_cat_016015
afhq_dog_004331,10,afhq_cat_011621
afhq_dog_004331,11,afhq_cat_011399
afhq_dog_004331,12,afhq_cat_012806
afhq_dog_004331,13,afhq_cat_013935
afhq_dog_004331,14,afhq_cat_014213
afhq_dog_004331,15,afhq_cat_013467
afhq_dog_002511,1,afhq_cat_011182
afhq_dog_002511,2,afhq_cat_013242
afhq_dog_002511,3,afhq_cat_012551
afhq_dog_002511,4,afhq_cat_015733
afhq_dog_002511,5,afhq_cat_014094
afhq_dog_002511,6,afhq_cat_012044
afhq_dog_002511,7,afhq_cat_011549
afhq_dog_002511,8,afhq_cat_012598
afhq_dog_002511,9,afhq_cat_009669
afhq_dog_002511,10,afhq_cat_013301
afhq_dog_002511,11,afhq_cat_012724
afhq_dog_002511,12,afhq_cat_011027
afhq_dog_002511,13,afhq_cat_012236
afhq_dog_002511,14,afhq_cat_011501
afhq_dog_002511,15,afhq_cat_013793
afhq_dog_000323,1,afhq_cat_010313
afhq_dog_000323,2,afhq_cat_012072
afhq_dog_000323,3,afhq_cat_011356
afhq_dog_000323,4,afhq_cat_012513
afhq_dog_000323,5,afhq_cat_014514
afhq_dog_000323,6,afhq_cat_012463
afhq_dog_000323,7,afhq_cat_009706
afhq_dog_000323,8,afhq_cat_010815
afhq_dog_000323,9,afhq_cat_013214
afhq_dog_000323,10,afhq_cat_013614
afhq_dog_000323,11,afhq_cat_014383
afhq_dog_000323,12,afhq_cat_012522
afhq_dog_000323,13,afhq_cat_013932
afhq_dog_000323,14,afhq_cat_010041
afhq_dog_000323,15,afhq_cat_010335
afhq_dog_002045,1,afhq_cat_013614
afhq_dog_002045,2,afhq_cat_014229
afhq_dog_002045,3,afhq_cat_012513
afhq_dog_002045,4,afhq_cat_012647
afhq_dog_002045,5,afhq_cat_010067
afhq_dog_002045,6,afhq_cat_011356
afhq_dog_002045,7,afhq_cat_009525
afhq_dog_002045,8,afhq_cat_010557
afhq_dog_002045,9,afhq_cat_012329
afhq_dog_002045,10,afhq_cat_012307
afhq_dog_002045,11,afhq_cat_012598
afhq_dog_002045,12,afhq_cat_013999
afhq_dog_002045,13,afhq_cat_011967
afhq_dog_002045,14,afhq_cat_014119
afhq_dog_002045,15,afhq_cat_013305
afhq_dog_014783,1,afhq_cat_014500
afhq_dog_014783,2,afhq_cat_015733
afhq_dog_014783,3,afhq_cat_010050
afhq_dog_014783,4,afhq_cat_013242
afhq_dog_014783,5,afhq_cat_009525
afhq_dog_014783,6,afhq_cat_009544
afhq_dog_014783,7,afhq_cat_012598
afhq_dog_014783,8,afhq_cat_013344
afhq_dog_014783,9,afhq_cat_010820
afhq_dog_014783,10,afhq_cat_011460
afhq_dog_014783,11,afhq_cat_013286
afhq_dog_014783,12,afhq_cat_015801
afhq_dog_014783,13,afhq_cat_014548
afhq_dog_014783,14,afhq_cat_014285
afhq_dog_014783,15,afhq_cat_012198
afhq_dog_003379,1,afhq_cat_010107
afhq_dog_003379,2,afhq_cat_014169
afhq_dog_003379,3,afhq_cat_010793
afhq_dog_003379,4,afhq_cat_014094
afhq_dog_003379,5,afhq_cat_010390
afhq_dog_003379,6,afhq_cat_012198
afhq_dog_003379,7,afhq_cat_010911
afhq_dog_003379,8,afhq_cat_015801
afhq_dog_003379,9,afhq_cat_012574
afhq_dog_003379,10,afhq_cat_013235
afhq_dog_003379,11,afhq_cat_011399
afhq_dog_003379,12,afhq_cat_016010
afhq_dog_003379,13,afhq_cat_013770
afhq_dog_003379,14,afhq_cat_010376
afhq_dog_003379,15,afhq_cat_010011
afhq_dog_003142,1,afhq_cat_009884
afhq_dog_003142,2,afhq_cat_011621
afhq_dog_003142,3,afhq_cat_011932
afhq_dog_003142,4,afhq_cat_012539
afhq_dog_003142,5,afhq_cat_012835
afhq_dog_003142,6,afhq_cat_014124
afhq_dog_003142,7,afhq_cat_014078
afhq_dog_003142,8,afhq_cat_013328
afhq_dog_003142,9,afhq_cat_014502
afhq_dog_003142,10,afhq_cat_010416
afhq_dog_003142,11,afhq_cat_010136
afhq_dog_003142,12,afhq_cat_012821
afhq_dog_003142,13,afhq_cat_013159
afhq_dog_003142,14,afhq_cat_013456
afhq_dog_003142,15,afhq_cat_011196
afhq_dog_003341,1,afhq_cat_011260
afhq_dog_003341,2,afhq_cat_016015
afhq_dog_003341,3,afhq_cat_013450
afhq_dog_003341,4,afhq_cat_012198
afhq_dog_003341,5,afhq_cat_013935
afhq_dog_003341,6,afhq_cat_013967
afhq_dog_003341,7,afhq_cat_013305
afhq_dog_003341,8,afhq_cat_010238
afhq_dog_003341,9,afhq_cat_015968
afhq_dog_003341,10,afhq_cat_010945
afhq_dog_003341,11,afhq_cat_013467
afhq_dog_003341,12,afhq_cat_011413
afhq_dog_003341,13,afhq_cat_013328
afhq_dog_003341,14,afhq_cat_014078
afhq_dog_003341,15,afhq_cat_009629
afhq_dog_001087,1,afhq_cat_010106
afhq_dog_001087,2,afhq_cat_013614
afhq_dog_001087,3,afhq_cat_012941
afhq_dog_001087,4,afhq_cat_014211
afhq_dog_001087,5,afhq_cat_012329
afhq_dog_001087,6,afhq_cat_010107
afhq_dog_001087,7,afhq_cat_013318
afhq_dog_001087,8,afhq_cat_014110
afhq_dog_001087,9,afhq_cat_010897
afhq_dog_001087,10,afhq_cat_010210
afhq_dog_001087,11,afhq_cat_013450
afhq_dog_001087,12,afhq_cat_009644
afhq_dog_001087,13,afhq_cat_014420
afhq_dog_001087,14,afhq_cat_010501
afhq_dog_001087,15,afhq_cat_014024
afhq_dog_004696,1,afhq_cat_010112
afhq_dog_004696,2,afhq_cat_014578
afhq_dog_004696,3,afhq_cat_013214
afhq_dog_004696,4,afhq_cat_009669
afhq_dog_004696,5,afhq_cat_009629
afhq_dog_004696,6,afhq_cat_010136
afhq_dog_004696,7,afhq_cat_015851
afhq_dog_004696,8,afhq_cat_011573
afhq_dog_004696,9,afhq_cat_011658
afhq_dog_004696,10,afhq_cat_010416
afhq_dog_004696,11,afhq_cat_013932
afhq_dog_004696,12,afhq_cat_011798
afhq_dog_004696,13,afhq_cat_010382
afhq_dog_004696,14,afhq_cat_012307
afhq_dog_004696,15,afhq_cat_013740
afhq_dog_002908,1,afhq_cat_009957
afhq_dog_002908,2,afhq_cat_011501
afhq_dog_002908,3,afhq_cat_013301
afhq_dog_002908,4,afhq_cat_011364
afhq_dog_002908,5,afhq_cat_014080
afhq_dog_002908,6,afhq_cat_014094
afhq_dog_002908,7,afhq_cat_013450
afhq_dog_002908,8,afhq_cat_012150
afhq_dog_002908,9,afhq_cat_010744
afhq_dog_002908,10,afhq_cat_015876
afhq_dog_002908,11,afhq_cat_014258
afhq_dog_002908,12,afhq_cat_013866
afhq_dog_002908,13,afhq_cat_011621
afhq_dog_002908,14,afhq_cat_013174
afhq_dog_002908,15,afhq_cat_014119
afhq_dog_002516,1,afhq_cat_009682
afhq_dog_002516,2,afhq_cat_015975
afhq_dog_002516,3,afhq_cat_013999
afhq_dog_002516,4,afhq_cat_012989
afhq_dog_002516,5,afhq_cat_012091
afhq_dog_002516,6,afhq_cat_011049
afhq_dog_002516,7,afhq_cat_012551
afhq_dog_002516,8,afhq_cat_012149
afhq_dog_002516,9,afhq_cat_014479
afhq_dog_002516,10,afhq_cat_009760
afhq_dog_002516,11,afhq_cat_013318
afhq_dog_002516,12,afhq_cat_012598
afhq_dog_002516,13,afhq_cat_014393
afhq_dog_002516,14,afhq_cat_011798
afhq_dog_002516,15,afhq_cat_014229
afhq_dog_003239,1,afhq_cat_012307
afhq_dog_003239,2,afhq_cat_013697
afhq_dog_003239,3,afhq_cat_010099
afhq_dog_003239,4,afhq_cat_012724
afhq_dog_003239,5,afhq_cat_010793
afhq_dog_003239,6,afhq_cat_014258
afhq_dog_003239,7,afhq_cat_013491
afhq_dog_003239,8,afhq_cat_011174
afhq_dog_003239,9,afhq_cat_012720
afhq_dog_003239,10,afhq_cat_009669
afhq_dog_003239,11,afhq_cat_011399
afhq_dog_003239,12,afhq_cat_014578
afhq_dog_003239,13,afhq_cat_012150
afhq_dog_003239,14,afhq_cat_010011
afhq_dog_003239,15,afhq_cat_011992
afhq_dog_000246,1,afhq_cat_013214
afhq_dog_000246,2,afhq_cat_013829
afhq_dog_000246,3,afhq_cat_014124
afhq_dog_000246,4,afhq_cat_015982
afhq_dog_000246,5,afhq_cat_013770
afhq_dog_000246,6,afhq_cat_009880
afhq_dog_000246,7,afhq_cat_012198
afhq_dog_000246,8,afhq_cat_011191
afhq_dog_000246,9,afhq_cat_009931
afhq_dog_000246,10,afhq_cat_013866
afhq_dog_000246,11,afhq_cat_013467
afhq_dog_000246,12,afhq_cat_013235
afhq_dog_000246,13,afhq_cat_012276
afhq_dog_000246,14,afhq_cat_012072
afhq_dog_000246,15,afhq_cat_010550
afhq_dog_002729,1,afhq_cat_010416
afhq_dog_002729,2,afhq_cat_012985
afhq_dog_002729,3,afhq_cat_012279
afhq_dog_002729,4,afhq_cat_009710
afhq_dog_002729,5,afhq_cat_012044
afhq_dog_002729,6,afhq_cat_016052
afhq_dog_002729,7,afhq_cat_013456
afhq_dog_002729,8,afhq_cat_011834
afhq_dog_002729,9,afhq_cat_013286
afhq_dog_002729,10,afhq_cat_013176
afhq_dog_002729,11,afhq_cat_013168
afhq_dog_002729,12,afhq_cat_013935
afhq_dog_002729,13,afhq_cat_012149
afhq_dog_002729,14,afhq_cat_012574
afhq_dog_002729,15,afhq_cat_011067
afhq_dog_000384,1,afhq_cat_012821
afhq_dog_000384,2,afhq_cat_014544
afhq_dog_000384,3,afhq_cat_012682
afhq_dog_000384,4,afhq_cat_011049
afhq_dog_000384,5,afhq_cat_010848
afhq_dog_000384,6,afhq_cat_010130
afhq_dog_000384,7,afhq_cat_010897
afhq_dog_000384,8,afhq_cat_013908
afhq_dog_000384,9,afhq_cat_014126
afhq_dog_000384,10,afhq_cat_009644
afhq_dog_000384,11,afhq_cat_016052
afhq_dog_000384,12,afhq_cat_009618
afhq_dog_000384,13,afhq_cat_013176
afhq_dog_000384,14,afhq_cat_010238
afhq_dog_000384,15,afhq_cat_011260
afhq_dog_014898,1,afhq_cat_013151
afhq_dog_014898,2,afhq_cat_012372
afhq_dog_014898,3,afhq_cat_009773
afhq_dog_014898,4,afhq_cat_010112
afhq_dog_014898,5,afhq_cat_010848
afhq_dog_014898,6,afhq_cat_012772
afhq_dog_014898,7,afhq_cat_012996
afhq_dog_014898,8,afhq_cat_011027
afhq_dog_014898,9,afhq_cat_016046
afhq_dog_014898,10,afhq_cat_011834
afhq_dog_014898,11,afhq_cat_012985
afhq_dog_014898,12,afhq_cat_011573
afhq_dog_014898,13,afhq_cat_012279
afhq_dog_014898,14,afhq_cat_009688
afhq_dog_014898,15,afhq_cat_009525
afhq_dog_001475,1,afhq_cat_011573
afhq_dog_001475,2,afhq_cat_011798
afhq_dog_001475,3,afhq_cat_012387
afhq_dog_001475,4,afhq_cat_012539
afhq_dog_001475,5,afhq_cat_013697
afhq_dog_001475,6,afhq_cat_010210
afhq_dog_001475,7,afhq_cat_010376
afhq_dog_001475,8,afhq_cat_013090
afhq_dog_001475,9,afhq_cat_011174
afhq_dog_001475,10,afhq_cat_014126
afhq_dog_001475,11,afhq_cat_013161
afhq_dog_001475,12,afhq_cat_011413
afhq_dog_001475,13,afhq_cat_010793
afhq_dog_001475,14,afhq_cat_015827
afhq_dog_001475,15,afhq_cat_011196
afhq_dog_003715,1,afhq_cat_011196
afhq_dog_003715,2,afhq_cat_013451
afhq_dog_003715,3,afhq_cat_010897
afhq_dog_003715,4,afhq_cat_010210
afhq_dog_003715,5,afhq_cat_011932
afhq_dog_003715,6,afhq_cat_011460
afhq_dog_003715,7,afhq_cat_014548
afhq_dog_003715,8,afhq_cat_009884
afhq_dog_003715,9,afhq_cat_010112
afhq_dog_003715,10,afhq_cat_011399
afhq_dog_003715,11,afhq_cat_015820
afhq_dog_003715,12,afhq_cat_012898
afhq_dog_003715,13,afhq_cat_013813
afhq_dog_003715,14,afhq_cat_011413
afhq_dog_003715,15,afhq_cat_012539
afhq_dog_001566,1,afhq_cat_010324
afhq_dog_001566,2,afhq_cat_016015
afhq_dog_001566,3,afhq_cat_011798
afhq_dog_001566,4,afhq_cat_012996
afhq_dog_001566,5,afhq_cat_015803
afhq_dog_001566,6,afhq_cat_015634
afhq_dog_001566,7,afhq_cat_012494
afhq_dog_001566,8,afhq_cat_012044
afhq_dog_001566,9,afhq_cat_015968
afhq_dog_001566,10,afhq_cat_010112
afhq_dog_001566,11,afhq_cat_011460
afhq_dog_001566,12,afhq_cat_010151
afhq_dog_001566,13,afhq_cat_014440
afhq_dog_001566,14,afhq_cat_014126
afhq_dog_001566,15,afhq_cat_010376
afhq_dog_004530,1,afhq_cat_014126
afhq_dog_004530,2,afhq_cat_012806
afhq_dog_004530,3,afhq_cat_009644
afhq_dog_004530,4,afhq_cat_011460
afhq_dog_004530,5,afhq_cat_010130
afhq_dog_004530,6,afhq_cat_012639
afhq_dog_004530,7,afhq_cat_009942
afhq_dog_004530,8,afhq_cat_016015
afhq_dog_004530,9,afhq_cat_010897
afhq_dog_004530,10,afhq_cat_010376
afhq_dog_004530,11,afhq_cat_016010
afhq_dog_004530,12,afhq_cat_013813
afhq_dog_004530,13,afhq_cat_015634
afhq_dog_004530,14,afhq_cat_012279
afhq_dog_004530,15,afhq_cat_013261
afhq_dog_003289,1,afhq_cat_009629
afhq_dog_003289,2,afhq_cat_011413
afhq_dog_003289,3,afhq_cat_010050
afhq_dog_003289,4,afhq_cat_009618
afhq_dog_003289,5,afhq_cat_009880
afhq_dog_003289,6,afhq_cat_014124
afhq_dog_003289,7,afhq_cat_012639
afhq_dog_003289,8,afhq_cat_010112
afhq_dog_003289,9,afhq_cat_012460
afhq_dog_003289,10,afhq_cat_015788
afhq_dog_003289,11,afhq_cat_013214
afhq_dog_003289,12,afhq_cat_010136
afhq_dog_003289,13,afhq_cat_010099
afhq_dog_003289,14,afhq_cat_014514
afhq_dog_003289,15,afhq_cat_011798
afhq_dog_002692,1,afhq_cat_013242
afhq_dog_002692,2,afhq_cat_012206
afhq_dog_002692,3,afhq_cat_010208
afhq_dog_002692,4,afhq_cat_014479
afhq_dog_002692,5,afhq_cat_015803
afhq_dog_002692,6,afhq_cat_015634
afhq_dog_002692,7,afhq_cat_013122
afhq_dog_002692,8,afhq_cat_010382
afhq_dog_002692,9,afhq_cat_010011
afhq_dog_002692,10,afhq_cat_010151
afhq_dog_002692,11,afhq_cat_014119
afhq_dog_002692,12,afhq_cat_014393
afhq_dog_002692,13,afhq_cat_013286
afhq_dog_002692,14,afhq_cat_011457
afhq_dog_002692,15,afhq_cat_012985
afhq_dog_002566,1,afhq_cat_013467
afhq_dog_002566,2,afhq_cat_009669
afhq_dog_002566,3,afhq_cat_010793
afhq_dog_002566,4,afhq_cat_013579
afhq_dog_002566,5,afhq_cat_015876
afhq_dog_002566,6,afhq_cat_014094
afhq_dog_002566,7,afhq_cat_011265
afhq_dog_002566,8,afhq_cat_013286
afhq_dog_002566,9,afhq_cat_013101
afhq_dog_002566,10,afhq_cat_013866
afhq_dog_002566,11,afhq_cat_010313
afhq_dog_002566,12,afhq_cat_012072
afhq_dog_002566,13,afhq_cat_015634
afhq_dog_002566,14,afhq_cat_011356
afhq_dog_002566,15,afhq_cat_012150
afhq_dog_003777,1,afhq_cat_014258
afhq_dog_003777,2,afhq_cat_013697
afhq_dog_003777,3,afhq_cat_014502
afhq_dog_003777,4,afhq_cat_013101
afhq_dog_003777,5,afhq_cat_015982
afhq_dog_003777,6,afhq_cat_011798
afhq_dog_003777,7,afhq_cat_011563
afhq_dog_003777,8,afhq_cat_015964
afhq_dog_003777,9,afhq_cat_012821
afhq_dog_003777,10,afhq_cat_012307
afhq_dog_003777,11,afhq_cat_010376
afhq_dog_003777,12,afhq_cat_011311
afhq_dog_003777,13,afhq_cat_015634
afhq_dog_003777,14,afhq_cat_014365
afhq_dog_003777,15,afhq_cat_015827
afhq_dog_015021,1,afhq_cat_012206
afhq_dog_015021,2,afhq_cat_013286
afhq_dog_015021,3,afhq_cat_012198
afhq_dog_015021,4,afhq_cat_015975
afhq_dog_015021,5,afhq_cat_009618
afhq_dog_015021,6,afhq_cat_013122
afhq_dog_015021,7,afhq_cat_013932
afhq_dog_015021,8,afhq_cat_010911
afhq_dog_015021,9,afhq_cat_013242
afhq_dog_015021,10,afhq_cat_011182
afhq_dog_015021,11,afhq_cat_015634
afhq_dog_015021,12,afhq_cat_014479
afhq_dog_015021,13,afhq_cat_010390
afhq_dog_015021,14,afhq_cat_010848
afhq_dog_015021,15,afhq_cat_014229
afhq_dog_015119,1,afhq_cat_013829
afhq_dog_015119,2,afhq_cat_012941
afhq_dog_015119,3,afhq_cat_015702
afhq_dog_015119,4,afhq_cat_014078
afhq_dog_015119,5,afhq_cat_013328
afhq_dog_015119,6,afhq_cat_010550
afhq_dog_015119,7,afhq_cat_013214
afhq_dog_015119,8,afhq_cat_009880
afhq_dog_015119,9,afhq_cat_013456
afhq_dog_015119,10,afhq_cat_013999
afhq_dog_015119,11,afhq_cat_012821
afhq_dog_015119,12,afhq_cat_009525
afhq_dog_015119,13,afhq_cat_013235
afhq_dog_015119,14,afhq_cat_013301
afhq_dog_015119,15,afhq_cat_012513
afhq_dog_001283,1,afhq_cat_010387
afhq_dog_001283,2,afhq_cat_015820
afhq_dog_001283,3,afhq_cat_014169
afhq_dog_001283,4,afhq_cat_011049
afhq_dog_001283,5,afhq_cat_010099
afhq_dog_001283,6,afhq_cat_012091
afhq_dog_001283,7,afhq_cat_013793
afhq_dog_001283,8,afhq_cat_011413
afhq_dog_001283,9,afhq_cat_015697
afhq_dog_001283,10,afhq_cat_010289
afhq_dog_001283,11,afhq_cat_009942
afhq_dog_001283,12,afhq_cat_011399
afhq_dog_001283,13,afhq_cat_012941
afhq_dog_001283,14,afhq_cat_010652
afhq_dog_001283,15,afhq_cat_012307
